baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000034839.5	58.2586085083065	-1.64310797132442	0.281333516365226	-5.84042737798557	5.20670785221179e-09	3.35167137418882e-08
ENSMUSG00000030257.16	758.640943050722	-0.676991953385411	0.115931869910034	-5.83956727266431	5.23365805155759e-09	3.36775373231194e-08
ENSMUSG00000048546.8	603.401727936576	0.803769884164138	0.137656891545776	5.8389367589116	5.25350048344208e-09	3.37925202020957e-08
ENSMUSG00000053644.13	1268.34034115462	-0.574815658508005	0.0984480362382148	-5.83877221397411	5.25869078653459e-09	3.38132040322312e-08
ENSMUSG00000027470.9	26.5986232838378	-2.75061568299243	0.471121701685587	-5.83843977713452	5.26919219363739e-09	3.3868009734104e-08
ENSMUSG00000042492.12	1146.76539707832	0.651659350947253	0.111632545702689	5.83753910515325	5.29774630971717e-09	3.40387655014211e-08
ENSMUSG00000033213.16	34.1736734178925	2.18405324691814	0.374272498991186	5.83546280532242	5.36414624656461e-09	3.44524666841432e-08
ENSMUSG00000074802.11	265.454257740611	0.977126249675769	0.167492048936806	5.83386647830926	5.41574655371657e-09	3.47708392348289e-08
ENSMUSG00000023944.14	38252.1260859259	0.493799638374517	0.0846585777208656	5.83283645518665	5.44929741478003e-09	3.49731332958315e-08
ENSMUSG00000020689.4	363.744867373786	0.74292021577816	0.127466788548946	5.82834340015467	5.59802936061291e-09	3.59142213344979e-08
ENSMUSG00000034919.2	20.6205248764997	4.06788878222127	0.698020990404668	5.82774563822639	5.61811210179859e-09	3.60160739494935e-08
ENSMUSG00000038745.15	27.358531191482	7.25524856482333	1.24494115553117	5.82778433549962	5.61680988769175e-09	3.60160739494935e-08
ENSMUSG00000085786.1	103.850747016365	-1.44426856422265	0.247842143590945	-5.82737279179754	5.63067393128221e-09	3.60830949570903e-08
ENSMUSG00000034574.10	1184.56934963606	0.64780742359571	0.111223034315813	5.82439984289846	5.73181995777792e-09	3.67175282966821e-08
ENSMUSG00000028115.16	26.3159472047734	6.29304572538724	1.08112638391416	5.82082337367777	5.85584271965608e-09	3.74979786419862e-08
ENSMUSG00000057969.15	586.917460429136	-0.814367815546686	0.139932139487637	-5.81973389764856	5.89413894304759e-09	3.77290994847865e-08
ENSMUSG00000000216.8	15.3161995125599	7.38528956004153	1.26914116989986	5.81912377850313	5.91569157567612e-09	3.78529098842684e-08
ENSMUSG00000020330.16	754.269583497344	0.87867172997649	0.151047618055073	5.81718362255882	5.98473887372274e-09	3.82804197739091e-08
ENSMUSG00000031295.13	544.879488341399	-0.638321559968942	0.109750181305115	-5.81613216833196	6.02248548274332e-09	3.85074753252479e-08
ENSMUSG00000022595.7	31.2507919310565	2.52327951453947	0.433911725884435	5.8151908879538	6.05647329389874e-09	3.87103367717163e-08
ENSMUSG00000004655.5	3517.78040910431	-0.993478635949906	0.170861404544807	-5.81452925894316	6.080475025046e-09	3.88492439753219e-08
ENSMUSG00000022389.15	1267.69530238183	-0.578506854681279	0.0995204088262289	-5.81294692721169	6.13825268166053e-09	3.92037675002138e-08
ENSMUSG00000027610.17	999.274339799855	-0.655623921393268	0.112824899030822	-5.81098611233114	6.21059161376407e-09	3.9650991872663e-08
ENSMUSG00000036109.17	254.424449261985	1.02658771313981	0.176812477423838	5.80608183368742	6.39517140685754e-09	4.08142079760051e-08
ENSMUSG00000025369.15	2286.95901919744	-0.592572854697161	0.102098650380817	-5.80392446410337	6.47804692830073e-09	4.13277189095728e-08
ENSMUSG00000042557.14	1312.27850467372	0.569928894857943	0.0982011774123502	5.8036869809085	6.48723343470617e-09	4.13709117700088e-08
ENSMUSG00000030283.7	25.7728478323398	7.15205277558723	1.23241410394452	5.80328702235397	6.50273358409979e-09	4.14543213553763e-08
ENSMUSG00000045281.5	19.6232226877405	3.60128509234528	0.620886573657728	5.80023025965856	6.62239209563846e-09	4.22014216053656e-08
ENSMUSG00000032290.7	1880.25948508405	-0.575939464268087	0.0993077401174451	-5.79954254912013	6.64960650848343e-09	4.23590819362953e-08
ENSMUSG00000022425.16	200.742934059459	-1.13663646955294	0.195996567141933	-5.79926723272572	6.66053192347105e-09	4.24129000095183e-08
ENSMUSG00000020326.7	15309.0688861226	-0.783609382942054	0.135139181539424	-5.79853580594204	6.68964209475995e-09	4.2582431817314e-08
ENSMUSG00000020640.10	1704.93725128386	0.602225287706331	0.103879251772135	5.79735873557644	6.73674848662941e-09	4.28504250878734e-08
ENSMUSG00000060508.16	15.8841458852365	7.41986371490892	1.27986063131685	5.79739975849919	6.73510133560696e-09	4.28504250878734e-08
ENSMUSG00000071708.11	326.341729737569	0.984915098965336	0.169935195143038	5.7958276279161	6.79850644488409e-09	4.32271911829745e-08
ENSMUSG00000027035.10	1126.84400007254	-0.579286668022923	0.0999711286061946	-5.79453964458923	6.85088397738005e-09	4.35440558072304e-08
ENSMUSG00000052776.10	20.1265718139699	3.80846530139215	0.6574254068834	5.7929998772737	6.91401580180296e-09	4.3929013942216e-08
ENSMUSG00000047747.10	1055.45979097559	-0.728811800609829	0.125823766085457	-5.79232225583549	6.94197783110415e-09	4.4090313947328e-08
ENSMUSG00000005873.6	2631.62070408381	-0.509684545975098	0.0879946976642826	-5.7922188439086	6.94625478248197e-09	4.41011200001627e-08
ENSMUSG00000035212.14	1580.1088966472	-0.523515838412418	0.090425340214592	-5.78948154543894	7.06040132993837e-09	4.48092112574258e-08
ENSMUSG00000021215.15	1681.29914801417	0.652593260563939	0.11278974577946	5.78592722285203	7.2113432404442e-09	4.57502150078274e-08
ENSMUSG00000029468.17	53.1960034507763	1.7252235770649	0.298301631661047	5.78348689364604	7.31678909721534e-09	4.64019924857846e-08
ENSMUSG00000073700.3	805.123005837056	0.656679315296509	0.113554222964602	5.78295811597612	7.33983427113413e-09	4.65309078950869e-08
ENSMUSG00000027913.5	61.0635585283805	1.94251529050866	0.3359177799695	5.78271055103137	7.35064788382068e-09	4.65822145502078e-08
ENSMUSG00000033216.9	298.6596776009	0.855114116573849	0.14787856459603	5.78254271611183	7.35798770680868e-09	4.66114774338458e-08
ENSMUSG00000029061.2	473.970635310642	-0.915560568243521	0.158348816741731	-5.78192238554464	7.38517815108689e-09	4.67664221453627e-08
ENSMUSG00000061451.13	356.924311838919	-1.04931638161108	0.181509292985331	-5.78106147819044	7.42307555546377e-09	4.6989028737969e-08
ENSMUSG00000036834.16	42.0565543089741	2.19885556140409	0.380368061587205	5.78086275758453	7.43185012403281e-09	4.70271876104264e-08
ENSMUSG00000029094.12	1735.12264200883	-0.655655601360589	0.113427087134499	-5.78041469568137	7.45167145802735e-09	4.71351940804589e-08
ENSMUSG00000047409.13	450.285178985158	-0.788061079712888	0.136340532410945	-5.78009390001197	7.46589436521351e-09	4.72077212760528e-08
ENSMUSG00000026678.10	69.2595015270723	-1.61008036826684	0.278590715446138	-5.77937554626845	7.49783935306824e-09	4.73922123449935e-08
ENSMUSG00000027933.11	1413.64732030956	0.552127762724723	0.0955468154201281	5.7786097872228	7.53203879869339e-09	4.75908119372793e-08
ENSMUSG00000024177.9	362.488200414489	-0.729235693181201	0.126265365886562	-5.77542137593258	7.67607381617371e-09	4.84829996142908e-08
ENSMUSG00000056174.8	157.34669032902	-1.80517182655386	0.312578013812334	-5.7751081227282	7.69036852845518e-09	4.85553762215111e-08
ENSMUSG00000014837.15	114.776283361771	1.19090592804108	0.206235182613544	5.7745041992795	7.7180005153652e-09	4.87118771929961e-08
ENSMUSG00000032057.9	85.9764417533815	-1.31372170943748	0.227540410595746	-5.77357536623006	7.76068697110408e-09	4.89632435542429e-08
ENSMUSG00000027792.11	57.3385701927776	-1.71055015493506	0.296353173548512	-5.77199877582904	7.83366855176851e-09	4.94054904648001e-08
ENSMUSG00000021359.16	50.0530742474108	1.72298725024561	0.298641135957966	5.7694237088896	7.95430781741569e-09	5.01478692038324e-08
ENSMUSG00000047751.9	15.4711376813193	7.40916950472201	1.28436918693656	5.7687225605234	7.98746757314401e-09	5.03383905980658e-08
ENSMUSG00000033499.14	2200.52684749041	0.566855333545322	0.0982753360621787	5.76803251211142	8.02023358985232e-09	5.05262913020755e-08
ENSMUSG00000021767.19	923.48490731087	-0.691046300686667	0.119853347485226	-5.76576553918822	8.12880027926379e-09	5.11914112474564e-08
ENSMUSG00000024462.17	1044.14581866295	0.568501519252649	0.0986176240080006	5.76470509172405	8.18007499851632e-09	5.14953765439688e-08
ENSMUSG00000021916.16	697.979868638035	-0.617068055383493	0.107054781406404	-5.76404012298119	8.21238781857213e-09	5.16797929501692e-08
ENSMUSG00000055707.13	859.951936921664	-0.689001387504749	0.119590402165243	-5.76134351110158	8.34470102389566e-09	5.24931357943297e-08
ENSMUSG00000022246.14	4248.86850933981	-0.57613523481206	0.100001637605352	-5.76125800145124	8.34893040322682e-09	5.25004536520209e-08
ENSMUSG00000032291.8	1752.26540636284	0.981753460934933	0.170521484349446	5.75735934202312	8.54399083697091e-09	5.37073256613263e-08
ENSMUSG00000039929.14	318.537662859959	0.745775900539172	0.129542674177016	5.75699016001548	8.56268999689629e-09	5.38051158960936e-08
ENSMUSG00000032352.16	278.042423418318	0.87592144640899	0.152155490238342	5.75675215555425	8.57476606843266e-09	5.38612323513472e-08
ENSMUSG00000025383.2	14.2322784414778	7.27775822836218	1.26452111299424	5.75534734341388	8.64638262993687e-09	5.42911660331533e-08
ENSMUSG00000033031.13	700.576880721265	0.983499470975563	0.170938733643391	5.75352028187666	8.74039568514728e-09	5.48613619196396e-08
ENSMUSG00000010660.3	758.616521998089	-0.755096433446314	0.131244233821308	-5.75336844492835	8.74825316127355e-09	5.48905602346966e-08
ENSMUSG00000036339.18	508.764849625157	-0.677596817453279	0.117807649585289	-5.7517217246807	8.83391232547337e-09	5.54077218861101e-08
ENSMUSG00000032012.9	1087.40314750922	0.650220983757173	0.113085587810791	5.74981300751683	8.93422058880057e-09	5.6016352670096e-08
ENSMUSG00000028540.6	192.85651717113	0.963927805117658	0.167671824997148	5.74889552931184	8.98282974452737e-09	5.63005101447812e-08
ENSMUSG00000022706.16	446.65694267122	0.726242595547826	0.126355674917249	5.74760568548621	9.05160233892987e-09	5.67107891875215e-08
ENSMUSG00000036564.17	1524.36166650596	-0.544208091198858	0.0946881571500261	-5.74737229637496	9.06410087463205e-09	5.67683245341348e-08
ENSMUSG00000042772.15	1372.48736193557	0.519778229354278	0.0904449834594518	5.7468994904212	9.08947218629546e-09	5.69064103275821e-08
ENSMUSG00000004897.16	6757.02253411807	0.621142959232828	0.108115155369099	5.7451978597476	9.18135625594527e-09	5.74606590535639e-08
ENSMUSG00000060568.14	76.4655936346574	1.48436422902028	0.258386744302214	5.7447383108947	9.2063252692907e-09	5.75958741637065e-08
ENSMUSG00000040648.14	1200.21702596675	0.731860462474795	0.12743453830063	5.74303067468466	9.29968722343373e-09	5.81587086657618e-08
ENSMUSG00000032531.15	4287.39558534465	-0.59071233577596	0.102862839809866	-5.74271852563908	9.31685262433747e-09	5.82447855007413e-08
ENSMUSG00000025105.10	137.205463729742	1.08843640501403	0.189541150924911	5.74248072095553	9.32995041734474e-09	5.83053799256183e-08
ENSMUSG00000042642.13	322.794077070654	0.789726971884073	0.137526079444722	5.74237973679385	9.33551783005545e-09	5.8318887925589e-08
ENSMUSG00000044976.17	107.520257825446	-1.37114831440271	0.238921871308799	-5.73889827202359	9.52944363730016e-09	5.95086299786618e-08
ENSMUSG00000027068.6	315.61280667918	-0.846028760974534	0.147455077431842	-5.73753563261051	9.60640731730261e-09	5.9967376045998e-08
ENSMUSG00000020246.13	620.763077019242	-0.654432331875323	0.114096899169522	-5.73575913665265	9.70765399915285e-09	6.05773175756175e-08
ENSMUSG00000021990.16	178.363989579247	1.0793429779979	0.188213224677861	5.73468192708171	9.7695510613839e-09	6.09413562200643e-08
ENSMUSG00000029651.16	64.5113818469338	-1.6569873515053	0.288989051446255	-5.73373746587579	9.82413581364197e-09	6.12595329704995e-08
ENSMUSG00000017723.11	39.2988825420509	2.73905630703303	0.47772266926953	5.73356987898696	9.83385234774376e-09	6.12977989626561e-08
ENSMUSG00000030263.13	20.7315821596585	5.32607575589719	0.929822868446479	5.72805416669935	1.01589132077585e-08	6.33009719273833e-08
ENSMUSG00000000538.18	1458.449542763	-0.631121715303577	0.110187423214406	-5.72771099361788	1.0179479118073e-08	6.34060461763416e-08
ENSMUSG00000074024.5	75.8253465300518	-1.42836651268419	0.249451778897984	-5.72602255632075	1.02812557121542e-08	6.40167060215335e-08
ENSMUSG00000031539.6	243.363724643227	-0.820617068317924	0.143322030347756	-5.72568687679614	1.03016075281487e-08	6.41201111248603e-08
ENSMUSG00000040940.18	2703.86170190269	0.649605528040962	0.113487530668948	5.72402557542565	1.04029078903469e-08	6.47271045808175e-08
ENSMUSG00000043987.18	1437.62104610364	0.610217353035609	0.106682315083459	5.71994854590685	1.06556316847683e-08	6.62754745144523e-08
ENSMUSG00000023940.14	218.905076683613	1.01470387931906	0.177400854314878	5.71983648690897	1.06626614936659e-08	6.62951171953672e-08
ENSMUSG00000062017.15	13.9709349168959	7.24108790563113	1.26662219929829	5.71684904120793	1.08517439185249e-08	6.74462472293658e-08
ENSMUSG00000024309.15	329.69846717425	0.725378883788831	0.126925419858331	5.71500086112358	1.0970346871514e-08	6.81586536578134e-08
ENSMUSG00000001323.17	257.954226726451	-0.86325030221047	0.15107974650843	-5.71387179394228	1.10434211679883e-08	6.85877768079301e-08
ENSMUSG00000052656.12	537.913076559085	-0.691677824485241	0.121079874507207	-5.71257467271386	1.11279560466876e-08	6.90877416198083e-08
ENSMUSG00000034342.9	2070.48277644975	0.482599540082326	0.0844911697148543	5.71183404977149	1.11765049808936e-08	6.93640068096563e-08
ENSMUSG00000044715.7	496.206639260437	-0.633826283647172	0.110969656415816	-5.71170808416449	1.11847826694934e-08	6.93902295832377e-08
ENSMUSG00000054863.9	128.58893871238	-1.09065745352356	0.190966401531218	-5.71125310409785	1.12147308268267e-08	6.95508279419605e-08
ENSMUSG00000037108.13	106.945380637166	1.61537664657765	0.28286014689519	5.71086688707762	1.12402139323798e-08	6.96836289515346e-08
ENSMUSG00000075232.6	475.384764069666	0.676217067774812	0.1184784414749	5.70751150468222	1.14639874392241e-08	7.10451888967913e-08
ENSMUSG00000004393.10	871.949263652202	0.653895226210889	0.114596855670251	5.70604858559516	1.15629005575107e-08	7.16322526216555e-08
ENSMUSG00000050552.8	437.928849190794	-0.741291205346494	0.12992725944549	-5.70543247437232	1.16048057485521e-08	7.18658549122815e-08
ENSMUSG00000031949.17	128.097274152461	1.07541022377406	0.188496005098256	5.70521493658973	1.16196369404535e-08	7.1931685947717e-08
ENSMUSG00000002055.9	456.51639734084	0.724303993066475	0.126972383120752	5.70442150697963	1.16738872874609e-08	7.22414065859027e-08
ENSMUSG00000055421.8	337.419125062174	-0.898773093376793	0.157566884309968	-5.70407352606348	1.16977578770298e-08	7.23629725897332e-08
ENSMUSG00000044768.16	327.04058176005	0.860214084762843	0.150836766771528	5.70294698815578	1.17753612316794e-08	7.28167245828987e-08
ENSMUSG00000027514.14	55.1871799901213	1.9282257496695	0.338134658123187	5.70253803727811	1.180365604144e-08	7.29653438258401e-08
ENSMUSG00000044988.7	13.8280747471579	7.23675672701564	1.26922095127363	5.70173122319934	1.18596723932915e-08	7.3285157123901e-08
ENSMUSG00000023952.13	1101.70398949182	0.613644096290326	0.107630447535413	5.70139872444945	1.18828325605707e-08	7.34017828047083e-08
ENSMUSG00000027244.14	907.529249868361	0.616673314666165	0.108210477659655	5.69883183221622	1.2063114500091e-08	7.44885357320798e-08
ENSMUSG00000051537.9	47.6149626022418	1.733288251862	0.304238239663637	5.69714133824305	1.21832924363306e-08	7.52035026630457e-08
ENSMUSG00000024613.16	1250.14396492409	0.582972031103347	0.102359482993344	5.69533973849065	1.23126493845064e-08	7.59745929408663e-08
ENSMUSG00000027326.13	404.995286110121	1.03079085403005	0.181052979863452	5.6933106254725	1.24599402041134e-08	7.68557478800554e-08
ENSMUSG00000036368.8	145.689402729101	-1.16185626762036	0.204085800451883	-5.69297944809389	1.24841419134111e-08	7.69772999579897e-08
ENSMUSG00000031112.10	78.0494862820434	-1.46049277724478	0.256551538327497	-5.69278510963521	1.24983649963744e-08	7.70372583991786e-08
ENSMUSG00000038949.8	444.186991608772	-0.69300936668323	0.121753393454166	-5.69191007348895	1.25626017061803e-08	7.74053360974902e-08
ENSMUSG00000056429.4	3184.94551163694	-0.568117449779159	0.0998807007455052	-5.68796019189648	1.2856578130573e-08	7.91881968812234e-08
ENSMUSG00000021318.15	1352.55222076161	-0.640386354306995	0.112618376418317	-5.68633978462184	1.29791034797608e-08	7.99141276101923e-08
ENSMUSG00000028557.10	2976.74581932287	-0.629247756479151	0.110661512976261	-5.68623850836142	1.29867989288326e-08	7.99327670950398e-08
ENSMUSG00000067787.10	900.852410507937	-0.656619483012161	0.115497545123313	-5.68513800281306	1.30707068699631e-08	8.04203067676531e-08
ENSMUSG00000024776.18	431.682808992677	-0.732636589472112	0.12891540841862	-5.6830800790939	1.3229028688167e-08	8.13651789610212e-08
ENSMUSG00000022021.14	738.244302825335	0.848333378440819	0.149286564570514	5.6825835659184	1.32675049234456e-08	8.1572526680129e-08
ENSMUSG00000038398.8	538.396591513929	-0.642460850683753	0.113084244684139	-5.68125871537847	1.33707042679174e-08	8.21775194470744e-08
ENSMUSG00000019982.15	19.2214169692143	4.17885697186068	0.735596579369447	5.68090865164543	1.33981025054523e-08	8.23163649805737e-08
ENSMUSG00000024841.8	483.991522284503	0.691620055574277	0.121749611149488	5.68067568384333	1.3416366282557e-08	8.23933945590737e-08
ENSMUSG00000040767.10	241.310274954776	1.15386953061239	0.203123657328052	5.68062600777639	1.34202638220672e-08	8.23933945590737e-08
ENSMUSG00000023191.9	1936.53287465694	-0.716995382982083	0.126223326172491	-5.68037148698071	1.34402505574929e-08	8.24865269877962e-08
ENSMUSG00000020312.12	252.269183292676	-0.925099991181355	0.162942572143059	-5.67746034086871	1.36709208525893e-08	8.38721525470748e-08
ENSMUSG00000013766.11	13.607547269853	7.20038995832235	1.26850464827469	5.67628188679931	1.37653875098056e-08	8.44214650180523e-08
ENSMUSG00000006611.15	76.4144293130057	-1.42925207359476	0.251816297268246	-5.67577273234329	1.38063980025052e-08	8.46426612949861e-08
ENSMUSG00000020534.14	315.730741116797	0.94353876244922	0.166246129820224	5.67555325028949	1.38241130521758e-08	8.4720933354476e-08
ENSMUSG00000025920.19	452.65335351474	-0.714143362649654	0.125836510728925	-5.67516818857167	1.38552458973799e-08	8.48813508053083e-08
ENSMUSG00000030541.16	1714.67125916992	0.589612233145018	0.103912114931534	5.67414332326414	1.39384401338655e-08	8.53604829800354e-08
ENSMUSG00000075702.9	945.943032775165	-0.915338004034507	0.161334983837491	-5.67352462722223	1.39888979578438e-08	8.56388629718127e-08
ENSMUSG00000036298.10	175.673255306689	-1.08617822625731	0.191483824008735	-5.67242811177493	1.40787606604235e-08	8.61581911323914e-08
ENSMUSG00000026785.14	149.018768485789	0.995538630975338	0.175542541948755	5.67121006636649	1.41792405869322e-08	8.67420995248443e-08
ENSMUSG00000048070.4	13.4553566648646	7.19126238220503	1.26813763142489	5.67072705990508	1.42192777186871e-08	8.69559615632425e-08
ENSMUSG00000034088.15	17973.1126762341	-0.454378507211486	0.0801547246467625	-5.66876761430979	1.43828285124457e-08	8.79247313882926e-08
ENSMUSG00000026516.8	1306.44533787463	0.587255508382352	0.103602680415788	5.6683428075946	1.44185265111071e-08	8.81115023018153e-08
ENSMUSG00000074896.3	39.3711936681073	-2.00030161486472	0.352925826279494	-5.66776774585098	1.44669881114803e-08	8.83761103934631e-08
ENSMUSG00000006958.14	243.600994569058	-0.943456512407494	0.166530328430584	-5.665373516637	1.46704608236039e-08	8.9587125778377e-08
ENSMUSG00000045103.19	684.967541669401	0.833259195196082	0.147125049425315	5.66361199843855	1.48219350447954e-08	9.04798551771948e-08
ENSMUSG00000075184.3	13.4658302889937	7.18821972007189	1.2696566002144	5.66154637313589	1.50014954157886e-08	9.15433378490906e-08
ENSMUSG00000032218.7	372.647003040782	0.734411490847093	0.129735557392867	5.66083428171615	1.50638843673469e-08	9.18913046035203e-08
ENSMUSG00000030079.15	643.029474587501	0.732650309518346	0.129428598674942	5.66065241391035	1.50798588354572e-08	9.195599103972e-08
ENSMUSG00000004667.18	1214.41061003057	0.822041034381411	0.145283106115493	5.65820112441655	1.52967814739428e-08	9.32455639652272e-08
ENSMUSG00000018865.9	88.0744199994941	1.25199643456958	0.221278407391658	5.65801448649067	1.53134212802647e-08	9.33137767195631e-08
ENSMUSG00000031740.8	6760.59025577203	-0.70295668085921	0.12438393868545	-5.65150684476143	1.59047352851004e-08	9.68825266050425e-08
ENSMUSG00000024887.10	397.009158803027	-0.834791092447212	0.147742716559271	-5.65030285003807	1.6016540535243e-08	9.75288846319224e-08
ENSMUSG00000053897.15	152.223829098056	1.06147730897344	0.187869783776485	5.65006935993665	1.60383110702218e-08	9.76267331871339e-08
ENSMUSG00000062421.13	870.715892149688	-0.640928047200106	0.11344302246673	-5.64977936292266	1.60653903078494e-08	9.77568152954175e-08
ENSMUSG00000044303.6	1808.05821878009	-0.856845625836492	0.151691981016779	-5.64858880537472	1.61770278761492e-08	9.84011539336777e-08
ENSMUSG00000055538.7	3079.7512162758	-0.557606369533063	0.098718042325255	-5.6484747509059	1.61877621279167e-08	9.84314811492604e-08
ENSMUSG00000050063.18	13.7532197430017	7.23192701798417	1.28055481902625	5.64749506271305	1.62802509724624e-08	9.89587282220352e-08
ENSMUSG00000055447.19	2148.24206605171	-0.545848322461454	0.0966989056168223	-5.64482419919441	1.65350120636555e-08	1.00471615176002e-07
ENSMUSG00000040747.9	113.527395854679	-1.21915385819801	0.215984668692487	-5.64463147119861	1.65535445077886e-08	1.00548542960931e-07
ENSMUSG00000028670.14	778.650342895036	0.875782934836803	0.155177961532788	5.64373269365157	1.66402363782494e-08	1.01039279257009e-07
ENSMUSG00000032348.6	1441.56596780727	0.596874905968366	0.105785621277125	5.64230657023551	1.67786991758416e-08	1.01843908538793e-07
ENSMUSG00000022203.7	224.593634428469	-1.03913308571319	0.184195240163963	-5.64147632038809	1.68598230443143e-08	1.02300053149466e-07
ENSMUSG00000031385.14	19.711806279845	4.50888102641808	0.799404777968163	5.64029781993328	1.69756289575413e-08	1.02966239688268e-07
ENSMUSG00000035283.5	20.6092888890317	3.22741537375224	0.57243760413602	5.63802124534319	1.72015290784712e-08	1.04299498020773e-07
ENSMUSG00000047040.9	13.6354738359645	7.20945204215724	1.27948457179801	5.63465336047473	1.75410803109968e-08	1.0632067899653e-07
ENSMUSG00000036478.8	1160.86669217595	-0.61803257346494	0.109689497949383	-5.63438237040832	1.75686827924473e-08	1.06450302708802e-07
ENSMUSG00000019990.15	372.946314261532	-0.861490058595935	0.152954349062861	-5.63233450944164	1.77786417383745e-08	1.07679426656685e-07
ENSMUSG00000022533.14	4272.93727271794	0.698427034676223	0.124004285536177	5.63228143008383	1.77841160185192e-08	1.07679426656685e-07
ENSMUSG00000079104.4	455.006207546975	0.756588432656532	0.13441437100099	5.62877635049127	1.8149254118213e-08	1.09851423918756e-07
ENSMUSG00000028245.15	795.958823845559	-0.590907527595668	0.105026090030172	-5.62629273760368	1.84123777893289e-08	1.11404644836282e-07
ENSMUSG00000015094.16	1090.36859961523	-0.959284214930051	0.170536948596406	-5.62508138456436	1.85420535067557e-08	1.12149622817442e-07
ENSMUSG00000039640.7	913.433659533933	0.699974735387284	0.124468741683318	5.62369897791854	1.86911241627219e-08	1.13011341468322e-07
ENSMUSG00000028759.13	2588.37921622583	-0.473845177111712	0.0842861304299606	-5.62186417497793	1.88907768986402e-08	1.14178176080274e-07
ENSMUSG00000036737.12	2288.40359016647	0.524792664968269	0.0933510936825483	5.62170880132256	1.89077785499056e-08	1.14240611189144e-07
ENSMUSG00000002658.9	1484.71854506398	0.525713954333442	0.0935661439622145	5.6186343913643	1.9247265376326e-08	1.16250767209464e-07
ENSMUSG00000037049.9	1083.38125082611	-0.725353435045689	0.12910102465725	-5.61849479484326	1.92628197436458e-08	1.16303689164474e-07
ENSMUSG00000025507.13	437.162661893458	-0.855657883859504	0.15236967618718	-5.61567042256074	1.95801560965437e-08	1.18178009461092e-07
ENSMUSG00000023072.14	254.199739169061	0.807707440682148	0.143954099787059	5.61086792162871	2.01314374011779e-08	1.21462509732336e-07
ENSMUSG00000020721.16	1148.77295990734	0.556949969958924	0.0992711173133751	5.61039288195746	2.01867793427461e-08	1.21753512745981e-07
ENSMUSG00000021709.14	4092.62719041123	-0.681803511128302	0.121543120057083	-5.60956071234711	2.02840829956242e-08	1.22297307441575e-07
ENSMUSG00000005370.4	1048.74879452217	0.59881672699205	0.106754011975334	5.60931356032232	2.03130695019292e-08	1.22428964829825e-07
ENSMUSG00000028972.11	46.4893105814965	-1.77057061795534	0.315652248223567	-5.60924443883985	2.03211834075727e-08	1.22434772515084e-07
ENSMUSG00000042523.12	498.423319438111	-0.683951632372598	0.121947053561954	-5.60859497950167	2.03975747841697e-08	1.22851801980069e-07
ENSMUSG00000045273.8	169.373417855749	1.09777912209837	0.195780041495575	5.60720650436262	2.05618277455951e-08	1.23797530410628e-07
ENSMUSG00000033059.7	1914.36920710025	-0.503504263942984	0.0898023452664051	-5.60680528386316	2.06095297305962e-08	1.2404111689877e-07
ENSMUSG00000023908.8	144.991866555544	1.15343978673695	0.205841473643615	5.60353443997378	2.10024361538955e-08	1.26361459684874e-07
ENSMUSG00000021376.11	192.468468306109	1.07778463264589	0.192404169312181	5.60166984166107	2.12296630726827e-08	1.27683709446275e-07
ENSMUSG00000019295.8	425.395815867594	-0.76895141934249	0.137330636839105	-5.59927076027024	2.15255371296733e-08	1.29417757117765e-07
ENSMUSG00000004631.15	445.541525127661	-0.809461343743998	0.144573420874896	-5.59896375727633	2.1563686901832e-08	1.29601618399463e-07
ENSMUSG00000024042.7	752.947741902795	0.579445516663143	0.10350663760845	5.59814838981727	2.16653275843203e-08	1.30166808500462e-07
ENSMUSG00000030982.19	1766.9444532277	-0.477384207723872	0.0852786214998209	-5.59793532456284	2.1691964056811e-08	1.30281129619353e-07
ENSMUSG00000006641.12	186.203196090256	0.994056867769695	0.177627763633725	5.59629219798925	2.18984510744494e-08	1.31475167513253e-07
ENSMUSG00000079330.9	24.1344475344145	2.89629527314457	0.517589224120959	5.59574105906756	2.1968137492755e-08	1.31847325022238e-07
ENSMUSG00000033389.16	381.196152632447	0.737786720790742	0.131855212517981	5.5954308267497	2.20074581391267e-08	1.3203703774221e-07
ENSMUSG00000035158.15	196.386927541973	-0.90899801480235	0.162582926070132	-5.59098077992668	2.25790576046453e-08	1.35418985416582e-07
ENSMUSG00000019823.17	492.961803827806	-0.799349866125163	0.143051131938538	-5.58786117448272	2.29883295550563e-08	1.3782533857536e-07
ENSMUSG00000040659.3	820.533132150693	0.632928364112034	0.113318834229963	5.58537659174647	2.33194332866257e-08	1.39761517734299e-07
ENSMUSG00000030861.15	1437.1994779088	-0.629985625185989	0.112800945861111	-5.58493211538913	2.33791517798384e-08	1.40070404452825e-07
ENSMUSG00000024008.16	17.0990899407889	4.29854139489504	0.769762571902186	5.58424318328802	2.3472008059225e-08	1.40535414844944e-07
ENSMUSG00000024566.10	1440.51123553184	-0.510034744161535	0.0913347648076868	-5.58423449423073	2.34731814785108e-08	1.40535414844944e-07
ENSMUSG00000032481.17	2682.185424767	0.458843255817424	0.0821887557464876	5.58279842114575	2.36679012439831e-08	1.41651685774457e-07
ENSMUSG00000027364.14	16.8624327460442	3.99120824441707	0.715209136258015	5.58047715287745	2.39859659262195e-08	1.43505134365708e-07
